"ip_address","ip_prefix","application_id"
"80.220.244.107",32,163
"80.223.169.64",32,163
"80.223.182.112",32,163
"80.223.208.246",32,163
"80.229.0.210",32,163
"80.237.226.75",32,163
"80.238.229.161",32,163
"80.240.128.150",32,163
"80.240.128.233",32,163
"80.240.134.246",32,163
"80.240.141.151",32,163
"80.241.217.66",32,163
"80.241.218.154",32,163
"80.241.220.221",32,163
"80.241.222.36",32,163
"80.241.222.98",32,163
"80.244.243.158",32,163
"80.246.59.233",32,163
"80.248.208.131",32,163
"80.254.219.48",32,163
"80.255.11.211",32,163
"80.255.11.224",32,163
"80.255.11.237",32,163
"81.2.197.33",32,163
"81.2.236.165",32,163
"81.4.101.93",32,163
"81.4.103.106",32,163
"81.4.104.16",32,163
"81.4.104.82",32,163
"81.4.105.192",32,163
"81.4.107.36",32,163
"81.4.107.68",32,163
"81.4.107.190",32,163
"81.4.107.227",32,163
"81.4.108.199",32,163
"81.4.109.47",32,163
"81.4.109.125",32,163
"81.4.109.208",32,163
"81.4.109.250",32,163
"81.4.110.93",32,163
"81.4.110.149",32,163
"81.4.111.107",32,163
"81.4.121.48",32,163
"81.4.121.180",32,163
"81.4.121.222",32,163
"81.4.121.224",32,163
"81.4.121.243",32,163
"81.4.125.129",32,163
"81.4.126.121",32,163
"81.7.7.119",32,163
"81.7.8.101",32,163
"81.7.10.17",32,163
"81.7.10.29",32,163
"81.7.10.29",32,163
"81.7.10.68",32,163
"81.7.10.251",32,163
"81.7.11.70",32,163
"81.7.11.253",32,163
"81.7.13.84",32,163
"81.7.13.90",32,163
"81.7.13.248",32,163
"81.7.14.246",32,163
"81.7.16.59",32,163
"81.10.159.18",32,163
"81.17.21.246",32,163
"81.20.132.158",32,163
"81.20.139.145",32,163
"81.21.246.66",32,163
"81.25.50.166",32,163
"81.28.197.133",32,163
"81.30.152.88",32,163
"81.30.152.88",32,163
"81.31.90.82",32,163
"81.56.66.213",32,163
"81.57.133.42",32,163
"81.57.208.135",32,163
"81.64.128.222",32,163
"81.64.230.253",32,163
"81.71.93.106",32,163
"81.83.58.4",32,163
"81.84.76.67",32,163
"81.86.158.27",32,163
"81.89.0.195",32,163
"81.89.0.196",32,163
"81.89.0.197",32,163
"81.89.0.198",32,163
"81.89.0.199",32,163
"81.89.0.200",32,163
"81.89.0.201",32,163
"81.89.0.202",32,163
"81.89.0.203",32,163
"81.89.0.204",32,163
"81.89.96.88",32,163
"81.89.96.89",32,163
"81.89.101.53",32,163
"81.92.172.231",32,163
"81.95.5.34",32,163
"81.95.52.68",32,163
"81.96.219.84",32,163
"81.97.183.132",32,163
"81.99.247.21",32,163
"81.102.155.63",32,163
"81.102.249.61",32,163
"81.106.12.60",32,163
"81.107.144.127",32,163
"81.109.105.182",32,163
"81.133.53.86",32,163
"81.141.104.136",32,163
"81.152.64.234",32,163
"81.159.197.222",32,163
"81.166.64.55",32,163
"81.169.130.52",32,163
"81.169.130.214",32,163
"81.169.136.206",32,163
"81.169.141.92",32,163
"81.169.141.94",32,163
"81.169.149.124",32,163
"81.169.152.100",32,163
"81.169.153.167",32,163
"81.169.159.82",32,163
"81.169.168.106",32,163
"81.169.175.164",32,163
"81.169.180.43",32,163
"81.169.185.44",32,163
"81.169.209.58",32,163
"81.169.210.11",32,163
"81.169.215.47",32,163
"81.169.255.235",32,163
"81.170.149.240",32,163
"81.170.217.107",32,163
"81.170.255.184",32,163
"81.172.23.79",32,163
"81.173.240.81",32,163
"81.174.231.18",32,163
"81.176.228.54",32,163
"81.183.63.46",32,163
"81.184.235.43",32,163
"81.186.243.119",32,163
"81.187.28.9",32,163
"81.187.210.13",32,163
"81.191.113.55",32,163
"81.201.60.237",32,163
"81.203.150.85",32,163
"81.205.23.218",32,163
"81.217.16.86",32,163
"81.217.116.198",32,163
"81.217.135.200",32,163
"81.217.157.90",32,163
"81.218.91.154",32,163
"81.218.109.106",32,163
"81.218.109.195",32,163
"81.218.235.162",32,163
"81.219.51.206",32,163
"81.220.163.202",32,163
"81.221.85.93",32,163
"81.223.215.102",32,163
"81.231.53.165",32,163
"81.231.85.115",32,163
"81.231.164.161",32,163
"81.231.226.38",32,163
"81.233.227.161",32,163
"81.242.133.180",32,163
"81.246.202.169",32,163
"81.247.119.252",32,163
"82.1.128.70",32,163
"82.6.186.116",32,163
"82.9.238.246",32,163
"82.12.175.116",32,163
"82.13.240.178",32,163
"82.19.252.82",32,163
"82.20.87.20",32,163
"82.23.60.78",32,163
"82.25.187.151",32,163
"82.28.197.86",32,163
"82.30.115.98",32,163
"82.31.41.215",32,163
"82.35.157.96",32,163
"82.43.168.96",32,163
"82.45.185.107",32,163
"82.47.226.113",32,163
"82.48.61.12",32,163
"82.52.63.217",32,163
"82.66.71.119",32,163
"82.68.158.124",32,163
"82.69.14.207",32,163
"82.69.50.50",32,163
"82.70.39.35",32,163
"82.72.5.164",32,163
"82.72.61.81",32,163
"82.72.118.90",32,163
"82.73.51.9",32,163
"82.73.223.157",32,163
"82.74.4.243",32,163
"82.76.72.2",32,163
"82.80.33.99",32,163
"82.80.136.185",32,163
"82.83.46.99",32,163
"82.94.242.218",32,163
"82.94.251.203",32,163
"82.94.251.204",32,163
"82.94.251.227",32,163
"82.95.66.203",32,163
"82.95.107.51",32,163
"82.95.235.249",32,163
"82.98.72.80",32,163
"82.102.142.210",32,163
"82.112.152.95",32,163
"82.115.99.57",32,163
"82.116.120.3",32,163
"82.118.19.134",32,163
"82.118.242.30",32,163
"82.118.242.79",32,163
"82.126.102.63",32,163
"82.128.255.252",32,163
"82.130.26.36",32,163
"82.130.40.92",32,163
"82.136.100.3",32,163
"82.139.94.252",32,163
"82.139.98.113",32,163
"82.146.27.209",32,163
"82.158.235.38",32,163
"82.161.50.30",32,163
"82.161.53.38",32,163
"82.161.91.13",32,163
"82.161.109.71",32,163
"82.161.182.20",32,163
"82.161.210.87",32,163
"82.161.212.209",32,163
"82.161.223.137",32,163
"82.161.239.177",32,163
"82.161.252.162",32,163
"82.164.27.228",32,163
"82.165.15.151",32,163
"82.165.142.79",32,163
"82.165.197.129",32,163
"82.168.152.178",32,163
"82.169.36.150",32,163
"82.169.155.72",32,163
"82.177.238.240",32,163
"82.180.25.186",32,163
"82.181.131.160",32,163
"82.182.180.15",32,163
"82.183.14.195",32,163
"82.192.241.30",32,163
"82.196.9.223",32,163
"82.196.14.65",32,163
"82.197.212.47",32,163
"82.199.155.89",32,163
"82.199.192.167",32,163
"82.203.195.64",32,163
"82.211.0.201",32,163
"82.211.19.143",32,163
"82.211.201.188",32,163
"82.211.223.3",32,163
"82.216.254.3",32,163
"82.217.17.144",32,163
"82.219.9.89",32,163
"82.220.89.20",32,163
"82.221.100.201",32,163
"82.221.101.0",32,163
"82.221.105.61",32,163
"82.223.8.252",32,163
"82.223.10.68",32,163
"82.223.11.34",32,163
"82.223.23.155",32,163
"82.224.138.9",32,163
"82.227.63.98",32,163
"82.228.252.20",32,163
"82.229.60.245",32,163
"82.229.138.31",32,163
"82.233.117.151",32,163
"82.234.141.197",32,163
"82.235.211.42",32,163
"82.236.126.246",32,163
"82.236.137.235",32,163
"82.237.216.233",32,163
"82.238.208.173",32,163
"82.239.20.174",32,163
"82.241.236.87",32,163
"82.242.152.211",32,163
"82.243.19.204",32,163
"82.243.79.9",32,163
"82.244.177.39",32,163
"82.245.199.145",32,163
"82.247.103.117",32,163
"82.250.49.28",32,163
"83.6.197.32",32,163
"83.6.238.61",32,163
"83.27.251.239",32,163
"83.36.71.37",32,163
"83.44.230.176",32,163
"83.53.242.74",32,163
"83.56.234.147",32,163
"83.69.28.81",32,163
"83.76.158.62",32,163
"83.78.16.5",32,163
"83.82.105.240",32,163
"83.82.192.230",32,163
"83.82.244.219",32,163
"83.83.11.150",32,163
"83.83.82.180",32,163
"83.84.46.57",32,163
"83.85.102.83",32,163
"83.85.209.107",32,163
"83.85.252.91",32,163
"83.87.201.249",32,163
"83.89.31.249",32,163
"83.93.55.64",32,163
"83.99.142.79",32,163
"83.101.5.83",32,163
"83.101.67.31",32,163
"83.117.96.178",32,163
"83.128.148.9",32,163
"83.128.200.244",32,163
"83.130.114.45",32,163
"83.133.127.145",32,163
"83.134.223.193",32,163
"83.135.240.213",32,163
"83.140.11.252",32,163
"83.143.219.212",32,163
"83.144.105.58",32,163
"83.145.237.224",32,163
"83.145.241.231",32,163
"83.145.243.215",32,163
"83.147.84.228",32,163
"83.149.124.136",32,163
"83.149.124.136",32,163
"83.149.124.137",32,163
"83.149.124.137",32,163
"83.149.126.29",32,163
"83.149.127.140",32,163
"83.149.249.165",32,163
"83.150.2.61",32,163
"83.150.16.151",32,163
"83.150.16.244",32,163
"83.150.17.132",32,163
"83.150.82.122",32,163
"83.156.0.88",32,163
"83.160.95.99",32,163
"83.161.152.50",32,163
"83.162.2.111",32,163
"83.162.188.100",32,163
"83.162.192.96",32,163
"83.162.205.68",32,163
"83.163.77.195",32,163
"83.163.201.168",32,163
"83.165.147.71",32,163
"83.166.234.92",32,163
"83.166.234.108",32,163
"83.167.185.35",32,163
"83.167.185.100",32,163
"83.167.228.107",32,163
"83.168.200.204",32,163
"83.169.22.7",32,163
"83.169.45.231",32,163
"83.171.148.55",32,163
"83.171.190.106",32,163
"83.174.250.125",32,163
"83.209.146.113",32,163
"83.212.84.223",32,163
"83.212.96.183",32,163
"83.212.98.112",32,163
"83.212.99.68",32,163
"83.212.99.123",32,163
"83.212.102.18",32,163
"83.212.104.124",32,163
"83.212.104.145",32,163
"83.212.113.133",32,163
"83.212.126.211",32,163
"83.212.168.186",32,163
"83.216.248.224",32,163
"83.222.141.235",32,163
"83.226.238.168",32,163
"83.227.52.168",32,163
"83.228.93.76",32,163
"83.231.18.37",32,163
"83.233.65.214",32,163
"83.233.135.20",32,163
"83.233.168.231",32,163
"83.236.208.78",32,163
"83.237.21.119",32,163
"83.240.61.144",32,163
"83.240.66.166",32,163
"83.240.119.176",32,163
"83.246.83.23",32,163
"83.246.164.187",32,163
"83.246.217.133",32,163
"83.247.78.90",32,163
"83.248.14.133",32,163
"83.248.132.65",32,163
"83.248.162.20",32,163
"83.248.178.214",32,163
"83.249.70.190",32,163
"83.250.85.17",32,163
"83.251.64.230",32,163
"83.251.81.93",32,163
"83.251.90.166",32,163
"83.251.134.76",32,163
"83.253.54.206",32,163
"83.253.187.218",32,163
"83.254.84.48",32,163
"83.255.102.69",32,163
"83.255.203.172",32,163
"84.10.111.10",32,163
"84.19.178.52",32,163
"84.19.179.229",32,163
"84.19.180.80",32,163
"84.22.42.246",32,163
"84.25.28.186",32,163
"84.27.94.247",32,163
"84.30.187.40",32,163
"84.31.200.85",32,163
"84.40.77.85",32,163
"84.40.98.187",32,163
"84.40.112.70",32,163
"84.42.165.162",32,163
"84.45.76.10",32,163
"84.45.76.11",32,163
"84.45.76.12",32,163
"84.45.76.13",32,163
"84.46.62.186",32,163
"84.48.58.195",32,163
"84.50.20.83",32,163
"84.56.6.82",32,163
"84.56.44.84",32,163
"84.57.189.0",32,163
"84.59.230.88",32,163
"84.60.4.109",32,163
"84.72.21.163",32,163
"84.72.185.5",32,163
"84.72.213.221",32,163
"84.72.223.199",32,163
"84.73.128.195",32,163
"84.74.11.222",32,163
"84.74.125.85",32,163
"84.74.172.232",32,163
"84.75.12.73",32,163
"84.84.208.47",32,163
"84.92.24.213",32,163
"84.92.24.214",32,163
"84.92.108.120",32,163
"84.103.74.87",32,163
"84.104.169.59",32,163
"84.105.220.255",32,163
"84.106.74.158",32,163
"84.108.205.181",32,163
"84.112.238.58",32,163
"84.112.238.58",32,163
"84.113.17.2",32,163
"84.113.245.177",32,163
"84.114.241.223",32,163
"84.115.46.149",32,163
"84.117.22.74",32,163
"84.118.117.49",32,163
"84.118.136.252",32,163
"84.119.155.48",32,163
"84.119.237.237",32,163
"84.123.179.182",32,163
"84.125.115.234",32,163
"84.129.163.110",32,163
"84.129.220.146",32,163
"84.133.36.243",32,163
"84.138.1.10",32,163
"84.147.225.200",32,163
"84.148.112.148",32,163
"84.153.220.165",32,163
"84.156.254.236",32,163
"84.159.225.70",32,163
"84.159.234.83",32,163
"84.159.234.83",32,163
"84.162.2.218",32,163
"84.173.96.139",32,163
"84.174.181.189",32,163
"84.175.207.84",32,163
"84.175.241.89",32,163
"84.179.88.36",32,163
"84.180.109.60",32,163
"84.182.123.130",32,163
"84.183.93.3",32,163
"84.183.113.19",32,163
"84.183.113.206",32,163
"84.183.247.86",32,163
"84.186.152.150",32,163
"84.186.212.183",32,163
"84.193.75.243",32,163
"84.200.8.33",32,163
"84.200.8.175",32,163
"84.200.8.207",32,163
"84.200.10.209",32,163
"84.200.73.238",32,163
"84.200.77.243",32,163
"84.200.82.163",32,163
"84.200.83.214",32,163
"84.201.4.135",32,163
"84.201.35.206",32,163
"84.202.54.18",32,163
"84.208.140.48",32,163
"84.209.15.63",32,163
"84.209.73.36",32,163
"84.211.88.226",32,163
"84.215.211.71",32,163
"84.219.170.231",32,163
"84.219.193.186",32,163
"84.226.109.109",32,163
"84.234.155.81",32,163
"84.234.155.81",32,163
"84.234.155.82",32,163
"84.234.155.82",32,163
"84.242.112.190",32,163
"84.244.31.52",32,163
"84.245.32.195",32,163
"84.245.33.8",32,163
"84.248.82.156",32,163
"84.248.107.44",32,163
"84.248.128.95",32,163
"84.249.192.213",32,163
"84.250.106.13",32,163
"84.251.115.111",32,163
"84.251.124.244",32,163
"85.1.128.196",32,163
"85.2.247.40",32,163
"85.3.118.86",32,163
"85.4.228.83",32,163
"85.8.43.83",32,163
"85.10.196.9",32,163
"85.10.196.12",32,163
"85.10.198.236",32,163
"85.10.200.230",32,163
"85.10.201.47",32,163
"85.10.202.87",32,163
"85.10.203.71",32,163
"85.10.203.197",32,163
"85.10.210.199",32,163
"85.10.211.53",32,163
"85.10.219.167",32,163
"85.10.237.104",32,163
"85.10.240.250",32,163
"85.14.240.32",32,163
"85.14.240.33",32,163
"85.14.240.34",32,163
"85.14.240.35",32,163
"85.14.240.188",32,163
"85.14.240.188",32,163
"85.17.24.95",32,163
"85.17.132.245",32,163
"85.17.132.246",32,163
"85.17.141.174",32,163
"85.17.148.230",32,163
"85.17.164.81",32,163
"85.17.177.73",32,163
"85.17.190.77",32,163
"85.17.190.77",32,163
"85.17.190.79",32,163
"85.17.190.79",32,163
"85.17.190.82",32,163
"85.17.190.83",32,163
"85.17.248.147",32,163
"85.21.144.226",32,163
"85.22.103.154",32,163
"85.23.145.26",32,163
"85.23.243.147",32,163
"85.24.215.114",32,163
"85.24.215.115",32,163
"85.24.215.116",32,163
"85.24.215.117",32,163
"85.25.9.11",32,163
"85.25.45.147",32,163
"85.25.47.53",32,163
"85.25.47.180",32,163
"85.25.48.91",32,163
"85.25.95.91",32,163
"85.25.95.149",32,163
"85.25.103.119",32,163
"85.25.130.154",32,163
"85.25.138.93",32,163
"85.25.149.191",32,163
"85.25.150.120",32,163
"85.25.153.79",32,163
"85.25.193.85",32,163
"85.25.196.68",32,163
"85.25.203.42",32,163
"85.25.208.201",32,163
"85.25.210.86",32,163
"85.30.169.225",32,163
"85.30.248.193",32,163
"85.31.186.93",32,163
"85.31.186.211",32,163
"85.31.186.253",32,163
"85.69.93.46",32,163
"85.73.98.134",32,163
"85.81.5.2",32,163
"85.81.58.59",32,163
"85.88.11.243",32,163
"85.88.28.136",32,163
"85.93.18.89",32,163
"85.93.203.182",32,163
"85.93.218.204",32,163
"85.113.145.82",32,163
"85.114.133.96",32,163
"85.119.82.4",32,163
"85.119.83.44",32,163
"85.119.83.141",32,163
"85.127.193.70",32,163
"85.141.201.19",32,163
"85.143.95.50",32,163
"85.150.210.68",32,163
"85.159.113.228",32,163
"85.159.209.128",32,163
"85.159.209.154",32,163
"85.159.210.239",32,163
"85.159.211.55",32,163
"85.164.82.231",32,163
"85.168.255.73",32,163
"85.168.255.202",32,163
"85.171.22.35",32,163
"85.176.188.244",32,163
"85.176.225.8",32,163
"85.177.102.154",32,163
"85.178.66.94",32,163
"85.178.205.196",32,163
"85.178.244.53",32,163
"85.179.90.59",32,163
"85.180.38.82",32,163
"85.180.247.21",32,163
"85.195.93.77",32,163
"85.197.30.119",32,163
"85.198.180.239",32,163
"85.202.225.209",32,163
"85.204.11.53",32,163
"85.210.171.68",32,163
"85.212.8.232",32,163
"85.212.20.192",32,163
"85.212.43.94",32,163
"85.212.84.102",32,163
"85.214.16.212",32,163
"85.214.23.188",32,163
"85.214.29.213",32,163
"85.214.40.145",32,163
"85.214.44.172",32,163
"85.214.52.156",32,163
"85.214.54.254",32,163
"85.214.62.48",32,163
"85.214.68.105",32,163
"85.214.70.188",32,163
"85.214.71.72",32,163
"85.214.73.44",32,163
"85.214.80.249",32,163
"85.214.101.233",32,163
"85.214.108.129",32,163
"85.214.115.214",32,163
"85.214.126.249",32,163
"85.214.128.199",32,163
"85.214.130.17",32,163
"85.214.144.159",32,163
"85.214.146.66",32,163
"85.214.146.221",32,163
"85.214.151.72",32,163
"85.214.156.28",32,163
"85.214.193.234",32,163
"85.214.195.198",32,163
"85.214.206.219",32,163
"85.214.211.140",32,163
"85.214.220.1",32,163
"85.214.224.102",32,163
"85.214.226.15",32,163
"85.214.236.207",32,163
"85.214.240.223",32,163
"85.216.34.152",32,163
"85.216.74.51",32,163
"85.216.82.130",32,163
"85.216.239.8",32,163
"85.217.106.81",32,163
"85.218.139.135",32,163
"85.222.119.100",32,163
"85.224.13.227",32,163
"85.226.63.243",32,163
"85.226.63.243",32,163
"85.226.114.236",32,163
"85.227.184.91",32,163
"85.228.198.100",32,163
"85.229.39.153",32,163
"85.229.107.15",32,163
"85.229.219.21",32,163
"85.230.251.27",32,163
"85.233.21.109",32,163
"85.233.39.136",32,163
"85.233.236.2",32,163
"85.233.240.94",32,163
"85.234.2.130",32,163
"85.242.98.221",32,163
"85.242.249.174",32,163
"85.243.207.201",32,163
"85.244.212.85",32,163
"85.245.2.61",32,163
"85.251.86.51",32,163
"86.0.214.186",32,163
"86.1.120.50",32,163
"86.8.227.120",32,163
"86.13.167.195",32,163
"86.19.126.250",32,163
"86.22.244.227",32,163
"86.24.115.21",32,163
"86.27.242.151",32,163
"86.44.30.7",32,163
"86.52.174.68",32,163
"86.52.174.68",32,163
"86.56.113.8",32,163
"86.56.228.73",32,163
"86.58.61.190",32,163
"86.59.21.38",32,163
"86.59.21.163",32,163
"86.59.21.251",32,163
"86.59.70.22",32,163
"86.59.119.82",32,163
"86.59.119.83",32,163
"86.62.117.171",32,163
"86.73.179.170",32,163
"86.97.135.186",32,163
"86.102.3.134",32,163
"86.103.145.87",32,163
"86.103.151.47",32,163
"86.103.161.126",32,163
"86.106.42.119",32,163
"86.121.24.24",32,163
"86.123.52.188",32,163
"86.126.185.27",32,163
"86.127.190.146",32,163
"86.129.212.225",32,163
"86.129.212.225",32,163
"86.151.212.54",32,163
"86.154.11.45",32,163
"86.155.208.197",32,163
"86.159.11.8",32,163
"86.161.220.224",32,163
"86.162.85.12",32,163
"86.162.113.66",32,163
"86.174.41.228",32,163
"86.175.156.251",32,163
"86.176.13.210",32,163
"86.176.62.69",32,163
"86.177.113.157",32,163
"86.179.237.6",32,163
"86.180.59.211",32,163
"86.183.255.83",32,163
"86.186.186.80",32,163
"86.189.170.199",32,163
"86.205.253.69",32,163
"86.208.128.90",32,163
"86.211.159.57",32,163
"86.217.105.43",32,163
"86.235.44.29",32,163
"87.33.73.131",32,163
"87.64.98.14",32,163
"87.67.187.226",32,163
"87.67.243.89",32,163
"87.72.35.239",32,163
"87.72.73.231",32,163
"87.72.85.217",32,163
"87.72.85.217",32,163
"87.72.239.187",32,163
"87.73.51.254",32,163
"87.74.76.106",32,163
"87.78.98.152",32,163
"87.79.79.94",32,163
"87.79.161.23",32,163
"87.79.190.106",32,163
"87.79.230.169",32,163
"87.81.139.118",32,163
"87.81.148.61",32,163
"87.92.64.79",32,163
"87.92.126.59",32,163
"87.98.132.48",32,163
"87.98.159.231",32,163
"87.98.178.61",32,163
"87.98.185.5",32,163
"87.98.206.70",32,163
"87.98.250.222",32,163
"87.98.250.244",32,163
"87.102.15.216",32,163
"87.104.55.203",32,163
"87.104.106.144",32,163
"87.104.133.98",32,163
"87.106.3.100",32,163
"87.106.14.159",32,163
"87.106.16.214",32,163
"87.106.17.8",32,163
"87.106.18.13",32,163
"87.106.20.246",32,163
"87.106.21.77",32,163
"87.106.32.186",32,163
"87.106.37.103",32,163
"87.106.47.190",32,163
"87.106.53.40",32,163
"87.106.55.134",32,163
"87.106.140.24",32,163
"87.106.148.90",32,163
"87.106.189.238",32,163
"87.106.191.95",32,163
"87.106.191.157",32,163
"87.106.208.236",32,163
"87.106.249.118",32,163
"87.106.249.248",32,163
"87.112.111.137",32,163
"87.114.170.103",32,163
"87.117.219.132",32,163
"87.117.219.140",32,163
"87.118.84.84",32,163
"87.118.84.181",32,163
"87.118.84.246",32,163
"87.118.88.219",32,163
"87.118.91.140",32,163
"87.118.93.122",32,163
"87.118.94.231",32,163
"87.118.112.173",32,163
"87.118.114.134",32,163
"87.118.116.227",32,163
"87.118.118.12",32,163
"87.119.186.118",32,163
"87.121.52.139",32,163
"87.121.52.146",32,163
"87.121.52.151",32,163
"87.127.165.244",32,163
"87.139.33.217",32,163
"87.145.186.14",32,163
"87.146.206.236",32,163
"87.149.70.35",32,163
"87.150.154.134",32,163
"87.150.206.55",32,163
"87.151.55.203",32,163
"87.152.237.167",32,163
"87.155.11.59",32,163
"87.158.24.41",32,163
"87.158.142.158",32,163
"87.159.65.229",32,163
"87.159.168.146",32,163
"87.160.210.194",32,163
"87.162.204.172",32,163
"87.163.246.3",32,163
"87.164.126.16",32,163
"87.166.43.70",32,163
"87.168.121.1",32,163
"87.169.124.70",32,163
"87.172.20.88",32,163
"87.174.97.223",32,163
"87.174.105.251",32,163
"87.174.229.130",32,163
"87.174.239.108",32,163
"87.174.244.156",32,163
"87.178.167.243",32,163
"87.179.98.243",32,163
"87.179.135.54",32,163
"87.186.29.135",32,163
"87.188.82.192",32,163
"87.188.109.137",32,163
"87.188.194.203",32,163
"87.189.86.196",32,163
"87.193.179.238",32,163
"87.193.208.14",32,163
"87.198.34.85",32,163
"87.203.194.212",32,163
"87.207.217.212",32,163
"87.212.48.201",32,163
"87.216.171.179",32,163
"87.217.62.14",32,163
"87.218.168.236",32,163
"87.224.210.243",32,163
"87.228.59.189",32,163
"87.230.17.245",32,163
"87.230.25.109",32,163
"87.230.25.172",32,163
"87.230.51.95",32,163
"87.230.78.108",32,163
"87.231.10.235",32,163
"87.231.116.16",32,163
"87.236.27.155",32,163
"87.236.195.185",32,163
"87.236.199.169",32,163
"87.236.211.137",32,163
"87.239.162.110",32,163
"87.243.142.33",32,163
"87.244.255.218",32,163
"87.251.140.93",32,163
"87.254.99.95",32,163
"88.15.156.216",32,163
"88.17.33.45",32,163
"88.64.26.235",32,163
"88.64.78.244",32,163
"88.64.128.91",32,163
"88.65.38.4",32,163
"88.65.244.156",32,163
"88.67.99.156",32,163
"88.69.133.128",32,163
"88.72.98.244",32,163
"88.73.49.168",32,163
"88.73.51.128",32,163
"88.76.92.142",32,163
"88.77.47.86",32,163
"88.77.193.172",32,163
"88.77.203.146",32,163
"88.78.71.182",32,163
"88.80.185.93",32,163
"88.80.214.189",32,163
"88.82.108.26",32,163
"88.86.215.213",32,163
"88.87.78.104",32,163
"88.91.213.148",32,163
"88.97.77.255",32,163
"88.105.0.81",32,163
"88.113.157.107",32,163
"88.114.109.88",32,163
"88.114.117.155",32,163
"88.114.227.62",32,163
"88.126.108.45",32,163
"88.127.96.38",32,163
"88.130.1.174",32,163
"88.130.50.115",32,163
"88.134.79.181",32,163
"88.134.120.248",32,163
"88.134.145.21",32,163
"88.137.79.161",32,163
"88.149.154.32",32,163
"88.152.47.45",32,163
"88.152.255.245",32,163
"88.153.98.71",32,163
"88.153.164.255",32,163
"88.153.171.107",32,163
"88.153.180.165",32,163
"88.159.70.151",32,163
"88.159.83.244",32,163
"88.163.229.139",32,163
"88.165.244.169",32,163
"88.166.192.181",32,163
"88.168.242.87",32,163
"88.176.4.47",32,163
"88.176.180.7",32,163
"88.178.86.202",32,163
"88.185.155.134",32,163
"88.185.227.29",32,163
"88.186.18.12",32,163
"88.187.120.90",32,163
"88.187.186.216",32,163
"88.187.229.59",32,163
"88.189.138.97",32,163
"88.195.207.117",32,163
"88.198.9.16",32,163
"88.198.19.4",32,163
"88.198.23.179",32,163
"88.198.25.76",32,163
"88.198.25.92",32,163
"88.198.40.165",32,163
"88.198.51.82",32,163
"88.198.52.54",32,163
"88.198.54.212",32,163
"88.198.56.140",32,163
"88.198.70.137",32,163
"88.198.100.230",32,163
"88.198.100.232",32,163
"88.198.109.149",32,163
"88.198.109.229",32,163
"88.198.110.152",32,163
"88.198.111.119",32,163
"88.198.117.101",32,163
"88.198.120.155",32,163
"88.198.127.230",32,163
"88.198.130.212",32,163
"88.198.154.112",32,163
"88.198.163.99",32,163
"88.198.163.100",32,163
"88.198.175.76",32,163
"88.198.193.135",32,163
"88.198.194.89",32,163
"88.198.198.51",32,163
"88.198.207.222",32,163
"88.198.214.233",32,163
"88.200.243.18",32,163
"88.204.113.189",32,163
"88.208.205.138",32,163
"88.217.2.103",32,163
"88.217.44.174",32,163
"88.217.79.202",32,163
"88.217.143.53",32,163
"88.217.171.225",32,163
"88.228.76.49",32,163
"89.0.79.23",32,163
"89.0.100.28",32,163
"89.0.135.141",32,163
"89.0.173.20",32,163
"89.0.228.99",32,163
"89.0.229.112",32,163
"89.0.234.103",32,163
"89.0.236.48",32,163
"89.0.242.239",32,163
"89.0.247.163",32,163
"89.3.158.49",32,163
"89.12.249.253",32,163
"89.13.83.48",32,163
"89.14.87.214",32,163
"89.15.100.157",32,163
"89.15.107.241",32,163
"89.15.200.114",32,163
"89.16.140.71",32,163
"89.16.176.158",32,163
"89.18.42.101",32,163
"89.18.172.139",32,163
"89.18.173.41",32,163
"89.18.174.69",32,163
"89.18.174.86",32,163
"89.18.190.107",32,163
"89.22.96.47",32,163
"89.22.97.58",32,163
"89.22.97.193",32,163
"89.27.13.217",32,163
"89.27.65.20",32,163
"89.27.81.70",32,163
"89.31.57.5",32,163
"89.36.235.66",32,163
"89.40.71.149",32,163
"89.46.100.162",32,163
"89.46.101.36",32,163
"89.46.101.181",32,163
"89.65.7.39",32,163
"89.65.37.70",32,163
"89.67.140.118",32,163
"89.67.140.118",32,163
"89.67.179.42",32,163
"89.67.254.38",32,163
"89.68.189.208",32,163
"89.70.105.231",32,163
"89.73.177.236",32,163
"89.73.213.32",32,163
"89.74.108.206",32,163
"89.77.136.174",32,163
"89.89.253.37",32,163
"89.98.230.76",32,163
"89.99.155.133",32,163
"89.102.147.147",32,163
"89.103.181.2",32,163
"89.103.184.50",32,163
"89.105.197.130",32,163
"89.106.244.21",32,163
"89.108.86.11",32,163
"89.108.88.227",32,163
"89.110.156.247",32,163
"89.111.20.68",32,163
"89.120.119.125",32,163
"89.130.158.149",32,163
"89.132.92.218",32,163
"89.133.169.82",32,163
"89.134.25.218",32,163
"89.134.150.128",32,163
"89.135.144.86",32,163
"89.140.98.60",32,163
"89.142.35.209",32,163
"89.145.14.108",32,163
"89.155.153.15",32,163
"89.156.62.190",32,163
"89.156.93.220",32,163
"89.158.208.63",32,163
"89.159.86.139",32,163
"89.160.222.133",32,163
"89.162.87.180",32,163
"89.163.171.250",32,163
"89.163.185.186",32,163
"89.163.209.79",32,163
"89.163.209.79",32,163
"89.163.221.151",32,163
"89.163.221.151",32,163
"89.163.224.10",32,163
"89.163.224.168",32,163
"89.163.224.187",32,163
"89.163.227.28",32,163
"89.166.234.246",32,163
"89.169.165.233",32,163
"89.176.140.190",32,163
"89.176.141.9",32,163
